id,run_id,record_id,attributes,metadata,true_type,pred_type,true_subtype,pred_subtype,created_at
8739,5,REC-000739,"{""sku"":""SKU-LUFR8R9J"",""upc"":""696135539162"",""name"":""Item_5fc7an"",""size"":""XXL"",""tags"":[""home"",""home"",""electronics""],""brand"":""BrandC"",""color"":""large"",""price"":18.56,""rating"":""3.4"",""weight"":27.29,""material"":""Silk"",""inventory"":977,""dimensions"":{""width"":427,""height"":291,""length"":407},""createdDate"":""2025-09-06T13:49:15.458Z"",""description"":""A professional clothing product"",""lastModified"":""2026-03-15T14:05:13.315Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Active"",""verified"":true,""confidence"":""79.92"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-13T14:05:15.047Z""}",Event,Security,Webinar,Permission,1774629224642
8740,5,REC-000740,"{""sku"":""SKU-YEK6N2GH"",""upc"":""139330426426"",""name"":""Item_nni9ck"",""size"":""S"",""tags"":[""electronics"",""music"",""books"",""toys""],""brand"":""Premium"",""color"":""deluxe"",""price"":86.26,""rating"":""2.6"",""weight"":19.52,""material"":""Plastic"",""inventory"":887,""dimensions"":{""width"":187,""height"":402,""length"":83},""createdDate"":""2025-12-12T17:22:35.107Z"",""description"":""A premium home product"",""lastModified"":""2026-03-04T23:46:41.934Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Pending"",""verified"":true,""confidence"":""30.63"",""department"":""Marketing"",""dataQuality"":""High"",""lastChecked"":""2026-03-13T14:00:05.960Z""}",Document,Document,Invoice,Contract,1774629224642
8741,5,REC-000741,"{""sku"":""SKU-Z5KDUJAN"",""upc"":""85892745131"",""name"":""Item_fegt9o"",""size"":""S"",""tags"":[""clothing"",""toys"",""clothing"",""books""],""brand"":""BrandB"",""color"":""consumer"",""price"":30,""rating"":""4.1"",""weight"":97.91,""material"":""Metal"",""inventory"":901,""dimensions"":{""width"":270,""height"":315,""length"":263},""createdDate"":""2025-07-22T00:57:49.231Z"",""description"":""A red electronics product"",""lastModified"":""2026-03-18T19:51:21.069Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Archived"",""verified"":false,""confidence"":""3.34"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T01:06:07.405Z""}",Account,User,Startup,Customer,1774629224642
8742,5,REC-000742,"{""sku"":""SKU-WFJPK87Q"",""upc"":""691190554350"",""name"":""Item_nmmick"",""size"":""XS"",""tags"":[""sports"",""music""],""brand"":""BrandC"",""color"":""standard"",""price"":35.43,""rating"":""3.7"",""weight"":84.28,""material"":""Nylon"",""inventory"":474,""dimensions"":{""width"":428,""height"":112,""length"":41},""createdDate"":""2025-11-25T22:32:28.635Z"",""description"":""A small toys product"",""lastModified"":""2026-02-25T22:07:11.444Z""}","{""region"":""US"",""source"":""Web Scrape"",""status"":""Active"",""verified"":false,""confidence"":""96.81"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-20T01:42:52.773Z""}",System,Shipping,Network,White Glove,1774629224642
8743,5,REC-000743,"{""sku"":""SKU-ULSDY0IN"",""upc"":""940507840800"",""name"":""Item_w00u4x"",""size"":""XS"",""tags"":[""home"",""food"",""sports""],""brand"":""BrandE"",""color"":""basic"",""price"":97.08,""rating"":""3.4"",""weight"":58.3,""material"":""Metal"",""inventory"":850,""dimensions"":{""width"":405,""height"":366,""length"":289},""createdDate"":""2026-01-20T23:52:54.458Z"",""description"":""A premium music product"",""lastModified"":""2026-03-20T13:29:01.777Z""}","{""region"":""APAC"",""source"":""User Submission"",""status"":""Review"",""verified"":false,""confidence"":""10.49"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-15T21:17:52.211Z""}",Content,Return,Image,Recall,1774629224642
8744,5,REC-000744,"{""sku"":""SKU-CG9427E8"",""upc"":""367484882375"",""name"":""Item_1xduqr"",""size"":""One Size"",""tags"":[""home"",""toys""],""brand"":""Luxury"",""color"":""small"",""price"":70.2,""rating"":""0.8"",""weight"":7.33,""material"":""Leather"",""inventory"":804,""dimensions"":{""width"":273,""height"":269,""length"":417},""createdDate"":""2025-07-10T18:30:43.504Z"",""description"":""A basic home product"",""lastModified"":""2026-03-15T12:50:29.803Z""}","{""region"":""US"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""86.29"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-10T14:09:34.241Z""}",Payment,Transaction,Bank Transfer,Trial,1774629224642
8745,5,REC-000745,"{""sku"":""SKU-2Z6I8SNQ"",""upc"":""962649676499"",""name"":""Item_gn1cyp"",""size"":""M"",""tags"":[""food"",""art"",""clothing""],""brand"":""BrandC"",""color"":""consumer"",""price"":48.48,""rating"":""3.7"",""weight"":36.85,""material"":""Plastic"",""inventory"":233,""dimensions"":{""width"":312,""height"":54,""length"":442},""createdDate"":""2025-07-18T23:08:53.147Z"",""description"":""A standard toys product"",""lastModified"":""2026-03-14T06:27:48.605Z""}","{""region"":""US"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""33.73"",""department"":""Finance"",""dataQuality"":""Low"",""lastChecked"":""2026-03-01T14:54:51.300Z""}",Communication,Communication,Blog,WhatsApp,1774629224642
8746,5,REC-000746,"{""sku"":""SKU-EHVG26C4"",""upc"":""80646817911"",""name"":""Item_2si74o"",""size"":""XL"",""tags"":[""home"",""electronics"",""art"",""toys"",""home""],""brand"":""BrandE"",""color"":""basic"",""price"":1.49,""rating"":""3.1"",""weight"":32.54,""material"":""Wood"",""inventory"":40,""dimensions"":{""width"":234,""height"":106,""length"":308},""createdDate"":""2025-06-13T09:55:15.532Z"",""description"":""A standard music product"",""lastModified"":""2026-03-05T13:44:11.291Z""}","{""region"":""APAC"",""source"":""API"",""status"":""Review"",""verified"":false,""confidence"":""11.31"",""department"":""Marketing"",""dataQuality"":""Low"",""lastChecked"":""2026-03-02T06:34:26.755Z""}",Feedback,Feedback,Testimonial,Comment,1774629224642
8747,5,REC-000747,"{""sku"":""SKU-ZKHCBA8G"",""upc"":""543458948874"",""name"":""Item_v8yhwo"",""size"":""XS"",""tags"":[""electronics"",""home"",""food"",""food""],""brand"":""Store Brand"",""color"":""consumer"",""price"":32.36,""rating"":""3.3"",""weight"":21.54,""material"":""Metal"",""inventory"":51,""dimensions"":{""width"":128,""height"":161,""length"":71},""createdDate"":""2025-08-03T19:51:52.522Z"",""description"":""A consumer home product"",""lastModified"":""2026-03-22T04:08:40.320Z""}","{""region"":""US"",""source"":""API"",""status"":""Pending"",""verified"":true,""confidence"":""19.92"",""department"":""Support"",""dataQuality"":""Low"",""lastChecked"":""2026-03-16T11:06:14.162Z""}",Support,Feedback,Knowledge Base,Feature Request,1774629224642
8748,5,REC-000748,"{""sku"":""SKU-27TRAGBZ"",""upc"":""804183117260"",""name"":""Item_h1ihoh"",""size"":""One Size"",""tags"":[""sports"",""clothing"",""clothing""],""brand"":""Luxury"",""color"":""small"",""price"":72.41,""rating"":""3.4"",""weight"":93.96,""material"":""Wood"",""inventory"":449,""dimensions"":{""width"":384,""height"":336,""length"":214},""createdDate"":""2025-06-20T20:49:20.838Z"",""description"":""A red food product"",""lastModified"":""2026-03-06T00:35:44.979Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Inactive"",""verified"":false,""confidence"":""2.30"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-02-26T12:49:46.583Z""}",Transaction,Marketing,Bulk,Content,1774629224642
8749,5,REC-000749,"{""sku"":""SKU-29RL6ERG"",""upc"":""790013852385"",""name"":""Item_itrrqm"",""size"":""One Size"",""tags"":[""food""],""brand"":""BrandA"",""color"":""deluxe"",""price"":9.42,""rating"":""0.6"",""weight"":80.36,""material"":""Nylon"",""inventory"":636,""dimensions"":{""width"":305,""height"":111,""length"":87},""createdDate"":""2025-10-19T03:33:16.811Z"",""description"":""A large home product"",""lastModified"":""2026-03-16T08:27:26.114Z""}","{""region"":""LATAM"",""source"":""User Submission"",""status"":""Pending"",""verified"":false,""confidence"":""40.63"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-16T11:03:28.411Z""}",Transaction,Transaction,Trial,Trial,1774629224642
8750,5,REC-000750,"{""sku"":""SKU-6MLPAHU9"",""upc"":""668222927299"",""name"":""Item_2ar6y"",""size"":""L"",""tags"":[""toys"",""home"",""electronics"",""music""],""brand"":""Luxury"",""color"":""deluxe"",""price"":11.24,""rating"":""3.1"",""weight"":4.2,""material"":""Wool"",""inventory"":655,""dimensions"":{""width"":230,""height"":327,""length"":165},""createdDate"":""2025-07-01T06:24:31.708Z"",""description"":""A premium food product"",""lastModified"":""2026-03-15T22:07:55.585Z""}","{""region"":""LATAM"",""source"":""Manual Entry"",""status"":""Inactive"",""verified"":true,""confidence"":""66.91"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-03-25T06:10:32.853Z""}",Document,User,Contract,Customer,1774629224642
8751,5,REC-000751,"{""sku"":""SKU-DXQIGYUA"",""upc"":""513469701287"",""name"":""Item_8ut78r"",""size"":""XS"",""tags"":[""toys"",""art"",""art"",""home""],""brand"":""BrandA"",""color"":""small"",""price"":94.85,""rating"":""2.0"",""weight"":23.09,""material"":""Leather"",""inventory"":660,""dimensions"":{""width"":42,""height"":124,""length"":154},""createdDate"":""2025-07-03T23:26:26.846Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-24T13:20:03.108Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""83.63"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-16T11:14:55.678Z""}",Complaint,Alert,Support,Status,1774629224642
8752,5,REC-000752,"{""sku"":""SKU-W09N8FSB"",""upc"":""129515949991"",""name"":""Item_cavw2r"",""size"":""XXL"",""tags"":[""toys"",""food"",""music"",""electronics"",""furniture""],""brand"":""Premium"",""color"":""deluxe"",""price"":40.25,""rating"":""0.6"",""weight"":37.95,""material"":""Cotton"",""inventory"":964,""dimensions"":{""width"":477,""height"":395,""length"":100},""createdDate"":""2025-09-29T01:55:46.146Z"",""description"":""A consumer clothing product"",""lastModified"":""2026-03-01T22:36:37.621Z""}","{""region"":""APAC"",""source"":""Import"",""status"":""Archived"",""verified"":false,""confidence"":""49.32"",""department"":""Marketing"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-27T05:33:48.973Z""}",Document,Document,Warranty,Guide,1774629224642
8753,5,REC-000753,"{""sku"":""SKU-VS70CM6R"",""upc"":""763890258681"",""name"":""Item_zh4aa"",""size"":""M"",""tags"":[""art""],""brand"":""BrandD"",""color"":""professional"",""price"":42.62,""rating"":""1.6"",""weight"":51.47,""material"":""Nylon"",""inventory"":173,""dimensions"":{""width"":188,""height"":126,""length"":459},""createdDate"":""2026-03-10T02:20:59.543Z"",""description"":""A deluxe art product"",""lastModified"":""2026-03-17T11:51:12.220Z""}","{""region"":""MENA"",""source"":""Web Scrape"",""status"":""Archived"",""verified"":true,""confidence"":""42.16"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T23:15:27.845Z""}",Shipping,Shipping,Hazmat,White Glove,1774629224642
8754,5,REC-000754,"{""sku"":""SKU-QQTE2EFL"",""upc"":""159581416125"",""name"":""Item_ux6km"",""size"":""M"",""tags"":[""electronics"",""clothing"",""home"",""art""],""brand"":""BrandD"",""color"":""premium"",""price"":10.93,""rating"":""0.3"",""weight"":24.05,""material"":""Wool"",""inventory"":675,""dimensions"":{""width"":217,""height"":405,""length"":435},""createdDate"":""2025-05-18T18:33:44.835Z"",""description"":""A blue art product"",""lastModified"":""2026-03-14T10:39:59.156Z""}","{""region"":""EU"",""source"":""Import"",""status"":""Pending"",""verified"":false,""confidence"":""31.52"",""department"":""Finance"",""dataQuality"":""High"",""lastChecked"":""2026-03-12T17:52:38.963Z""}",Event,Event,Webinar,Webinar,1774629224642
8755,5,REC-000755,"{""sku"":""SKU-MXVCIOHA"",""upc"":""377133334549"",""name"":""Item_p7dzm6"",""size"":""L"",""tags"":[""toys"",""furniture"",""books""],""brand"":""BrandB"",""color"":""consumer"",""price"":73.03,""rating"":""3.0"",""weight"":10.21,""material"":""Silk"",""inventory"":267,""dimensions"":{""width"":312,""height"":294,""length"":292},""createdDate"":""2025-10-03T18:58:45.888Z"",""description"":""A deluxe clothing product"",""lastModified"":""2026-03-16T23:22:06.262Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Archived"",""verified"":true,""confidence"":""19.93"",""department"":""Sales"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-02T03:17:42.585Z""}",Feedback,Document,Improvement,Warranty,1774629224642
8756,5,REC-000756,"{""sku"":""SKU-A5BCJQ2P"",""upc"":""767091448352"",""name"":""Item_re7a6"",""size"":""S"",""tags"":[""furniture"",""sports"",""books"",""home""],""brand"":""BrandB"",""color"":""small"",""price"":77.86,""rating"":""0.7"",""weight"":8.88,""material"":""Polyester"",""inventory"":627,""dimensions"":{""width"":195,""height"":336,""length"":459},""createdDate"":""2025-06-16T11:54:03.224Z"",""description"":""A red electronics product"",""lastModified"":""2026-03-25T17:44:41.137Z""}","{""region"":""APAC"",""source"":""Web Scrape"",""status"":""Active"",""verified"":true,""confidence"":""77.93"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-04T09:00:28.029Z""}",Content,Analytics,Image,Pageview,1774629224642
8757,5,REC-000757,"{""sku"":""SKU-1FAXUJ0Y"",""upc"":""610441371515"",""name"":""Item_2t4ufk"",""size"":""XS"",""tags"":[""sports"",""toys"",""toys"",""music""],""brand"":""Store Brand"",""color"":""premium"",""price"":14.95,""rating"":""0.9"",""weight"":78.41,""material"":""Plastic"",""inventory"":465,""dimensions"":{""width"":122,""height"":103,""length"":297},""createdDate"":""2025-06-26T11:04:11.055Z"",""description"":""A professional furniture product"",""lastModified"":""2026-03-16T09:02:06.094Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""65.04"",""department"":""Support"",""dataQuality"":""High"",""lastChecked"":""2026-03-18T23:02:30.475Z""}",Communication,Transaction,Forum,Purchase,1774629224642
8758,5,REC-000758,"{""sku"":""SKU-E3PLC7T6"",""upc"":""835595895472"",""name"":""Item_h5lm3c"",""size"":""One Size"",""tags"":[""home"",""music"",""art""],""brand"":""BrandC"",""color"":""premium"",""price"":54.62,""rating"":""0.7"",""weight"":90.69,""material"":""Nylon"",""inventory"":666,""dimensions"":{""width"":54,""height"":460,""length"":424},""createdDate"":""2026-03-16T17:04:17.619Z"",""description"":""A small sports product"",""lastModified"":""2026-03-16T22:44:19.111Z""}","{""region"":""MENA"",""source"":""Manual Entry"",""status"":""Archived"",""verified"":true,""confidence"":""75.72"",""department"":""Sales"",""dataQuality"":""High"",""lastChecked"":""2026-02-28T08:48:51.585Z""}",Document,Document,Warranty,Invoice,1774629224642
8759,5,REC-000759,"{""sku"":""SKU-XLIB4QT3"",""upc"":""508503120205"",""name"":""Item_1jua1"",""size"":""One Size"",""tags"":[""furniture""],""brand"":""Generic"",""color"":""professional"",""price"":38.54,""rating"":""3.3"",""weight"":1.49,""material"":""Metal"",""inventory"":670,""dimensions"":{""width"":152,""height"":437,""length"":473},""createdDate"":""2025-10-27T17:23:12.822Z"",""description"":""A red clothing product"",""lastModified"":""2026-03-27T00:08:24.290Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Inactive"",""verified"":true,""confidence"":""45.07"",""department"":""Support"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-17T11:37:23.108Z""}",Marketing,Content,Referral,Audio,1774629224642
8760,5,REC-000760,"{""sku"":""SKU-DGJYPKQ8"",""upc"":""944404531844"",""name"":""Item_tkmu85"",""size"":""L"",""tags"":[""books"",""art"",""toys"",""music""],""brand"":""Store Brand"",""color"":""basic"",""price"":56.2,""rating"":""4.3"",""weight"":46.53,""material"":""Cotton"",""inventory"":209,""dimensions"":{""width"":382,""height"":401,""length"":484},""createdDate"":""2025-06-24T21:02:55.273Z"",""description"":""A blue home product"",""lastModified"":""2026-03-14T17:38:14.789Z""}","{""region"":""LATAM"",""source"":""Import"",""status"":""Review"",""verified"":true,""confidence"":""51.33"",""department"":""Operations"",""dataQuality"":""Low"",""lastChecked"":""2026-03-15T12:19:14.950Z""}",Transaction,Transaction,Warranty,Promotion,1774629224642
8761,5,REC-000761,"{""sku"":""SKU-RJP4X8K0"",""upc"":""35200551187"",""name"":""Item_54cbqr"",""size"":""XS"",""tags"":[""music"",""electronics"",""books""],""brand"":""Luxury"",""color"":""standard"",""price"":7.33,""rating"":""1.6"",""weight"":79.53,""material"":""Nylon"",""inventory"":271,""dimensions"":{""width"":83,""height"":411,""length"":238},""createdDate"":""2025-09-28T16:20:20.118Z"",""description"":""A consumer sports product"",""lastModified"":""2026-03-26T01:35:53.642Z""}","{""region"":""MENA"",""source"":""API"",""status"":""Inactive"",""verified"":false,""confidence"":""68.05"",""department"":""Finance"",""dataQuality"":""Medium"",""lastChecked"":""2026-03-26T16:55:27.544Z""}",Complaint,User,Safety,Individual,1774629224642
